transaction_id,employee_id,employee_name,department,role,category,vendor,amount,payment_method,location,hour,is_weekend,is_night,is_fraud,fraud_type,emp_hist_mean,emp_hist_std,amount_deviation_score
TX-10481,EMP-1001,Employee 1001,Finance,Manager,Entertainment,TopGolf,596.11,Reimbursement Request,Domestic,9,1,0,0,None,378.0,55.81,3.91
TX-11250,EMP-1055,Employee 1055,Marketing,Associate,Consulting,McKinsey & Co,67.32,Invoice/Wire,Domestic,15,0,0,0,None,177.0,44.25,-2.48
TX-11488,EMP-1087,Employee 1087,HR,Associate,Equipment,Dell Technologies,47.18,Corporate Credit Card,Domestic,13,1,0,0,None,87.63,17.37,-2.33
TX-11376,EMP-1046,Employee 1046,Marketing,Associate,Office Supplies,OfficeMax,161.31,Reimbursement Request,Domestic,22,0,1,0,None,169.75,16.03,-0.53
TX-10125,EMP-1058,Employee 1058,Executive,Contractor,Entertainment,Private Dining Services,167.32,Invoice/Wire,Domestic,8,0,0,0,None,393.42,44.2,-5.12
TX-3301,EMP-1038,Employee 1038,Executive,Manager,Consulting,Shadow Advisory Group,36254.71,Invoice/Wire,International (High Risk),3,1,1,1,High-Risk Tax Haven Offshore Wire,579.05,90.38,394.73
TX-11176,EMP-1031,Employee 1031,Marketing,Manager,Consulting,Delta Consulting,539.66,Reimbursement Request,Domestic,17,0,0,0,None,764.85,130.81,-1.72
TX-10354,EMP-1094,Employee 1094,Sales,Associate,Software Licenses,Salesforce,250.73,Invoice/Wire,Domestic,9,0,0,0,None,196.93,17.01,3.16
TX-10176,EMP-1001,Employee 1001,Finance,Manager,Entertainment,TopGolf,259.06,Reimbursement Request,Domestic,10,1,0,0,None,378.0,55.81,-2.13
TX-10694,EMP-1030,Employee 1030,Marketing,Manager,Consulting,Shadow Advisory Group,515.88,Corporate Credit Card,International (Low Risk),14,1,0,0,None,771.43,109.89,-2.33
TX-10135,EMP-1059,Employee 1059,Executive,Associate,Entertainment,City Arena,111.58,Reimbursement Request,Domestic,16,0,0,0,None,153.78,36.08,-1.17
TX-10608,EMP-1035,Employee 1035,Marketing,Associate,Travel,Airbnb,92.17,Corporate Credit Card,Domestic,22,0,1,0,None,172.7,44.43,-1.81
TX-3258,EMP-1096,Employee 1096,Executive,Associate,Meals,Steakhouse,281.9,Reimbursement Request,Domestic,19,0,0,0,None,109.78,34.63,4.97
TX-10115,EMP-1044,Employee 1044,HR,Manager,Consulting,Apex Legal,569.08,Corporate Credit Card,Domestic,16,0,0,0,None,484.83,74.22,1.14
TX-10376,EMP-1035,Employee 1035,Marketing,Associate,Equipment,Apple Store,175.79,Reimbursement Request,Domestic,13,0,0,0,None,172.7,44.43,0.07
TX-3314,EMP-1041,Employee 1041,Marketing,Associate,Equipment,Apple Store,3322.31,Corporate Credit Card,Domestic,2,1,1,1,Suspicious Off-hours Purchase,125.4,12.06,265.08
TX-10584,EMP-1052,Employee 1052,Operations,Associate,Equipment,Best Buy,209.19,Corporate Credit Card,International (High Risk),17,0,0,0,None,172.58,32.21,1.14
TX-3227,EMP-1039,Employee 1039,Executive,Contractor,Consulting,Shadow Advisory Group,9856.33,Invoice/Wire,Domestic,14,0,0,1,Invoice Splitting,390.61,42.59,222.25
TX-10581,EMP-1018,Employee 1018,HR,Associate,Meals,Local Diner,121.68,Corporate Credit Card,Domestic,9,0,0,0,None,91.4,21.85,1.39
TX-11475,EMP-1034,Employee 1034,HR,Associate,Travel,Marriott Hotels,269.57,Reimbursement Request,International (Low Risk),15,0,0,0,None,186.02,20.89,4.0
TX-10275,EMP-1007,Employee 1007,Executive,Manager,Software Licenses,Zoom,363.8,Corporate Credit Card,International (Low Risk),23,0,1,0,None,557.12,109.24,-1.77
TX-10270,EMP-1019,Employee 1019,Finance,Manager,Office Supplies,Staples,1302.34,Invoice/Wire,Domestic,17,0,0,0,None,793.44,127.22,4.0
TX-11581,EMP-1055,Employee 1055,Marketing,Associate,Meals,Catering Co,108.51,Corporate Credit Card,International (Low Risk),22,0,1,0,None,177.0,44.25,-1.55
TX-10684,EMP-1085,Employee 1085,Operations,Manager,Travel,Marriott Hotels,247.14,Reimbursement Request,Domestic,23,0,1,0,None,366.37,146.95,-0.81
TX-10260,EMP-1062,Employee 1062,Sales,Associate,Entertainment,Vegas VIP Clubs,87.14,Corporate Credit Card,International (High Risk),11,0,0,0,None,126.32,35.45,-1.11
TX-10552,EMP-1013,Employee 1013,Executive,Associate,Equipment,Best Buy,77.71,Invoice/Wire,Domestic,13,0,0,0,None,132.01,17.39,-3.12
TX-10336,EMP-1063,Employee 1063,Executive,Manager,Entertainment,Vegas VIP Clubs,595.75,Reimbursement Request,Domestic,17,0,0,0,None,786.51,89.31,-2.14
TX-10287,EMP-1013,Employee 1013,Executive,Associate,Office Supplies,OfficeMax,201.58,Corporate Credit Card,Domestic,17,0,0,0,None,132.01,17.39,4.0
TX-10738,EMP-1016,Employee 1016,Operations,Associate,Consulting,Apex Legal,131.55,Corporate Credit Card,Domestic,12,0,0,0,None,194.18,43.78,-1.43
TX-10154,EMP-1056,Employee 1056,Executive,Associate,Entertainment,Private Dining Services,199.77,Invoice/Wire,Domestic,9,0,0,0,None,146.3,13.37,4.0
TX-10527,EMP-1050,Employee 1050,Operations,Contractor,Office Supplies,Amazon Business,175.78,Invoice/Wire,Domestic,17,0,0,0,None,184.38,47.05,-0.18
TX-11290,EMP-1058,Employee 1058,Executive,Contractor,Equipment,CDW Corporation,270.8,Invoice/Wire,Domestic,14,1,0,0,None,393.42,44.2,-2.77
TX-11032,EMP-1082,Employee 1082,Operations,Associate,Meals,UberEats,34.86,Reimbursement Request,Domestic,15,0,0,0,None,69.06,30.89,-1.11
TX-10214,EMP-1040,Employee 1040,Engineering,Associate,Equipment,Dell Technologies,91.17,Reimbursement Request,Domestic,13,0,0,0,None,72.21,49.91,0.38
TX-10719,EMP-1020,Employee 1020,HR,Associate,Equipment,Apple Store,56.17,Reimbursement Request,International (Low Risk),12,0,0,0,None,52.11,17.95,0.23
TX-11086,EMP-1017,Employee 1017,Finance,Associate,Equipment,Dell Technologies,208.73,Reimbursement Request,Domestic,12,0,0,0,None,174.31,24.27,1.42
TX-11455,EMP-1043,Employee 1043,Finance,Associate,Office Supplies,Amazon Business,172.02,Reimbursement Request,Domestic,14,0,0,0,None,197.85,19.68,-1.31
TX-10593,EMP-1057,Employee 1057,HR,Contractor,Office Supplies,Amazon Business,399.58,Corporate Credit Card,Domestic,17,0,0,0,None,301.61,30.46,3.22
TX-10009,EMP-1037,Employee 1037,Sales,Manager,Equipment,Apple Store,393.19,Invoice/Wire,Domestic,16,0,0,0,None,468.81,144.29,-0.52
TX-10571,EMP-1091,Employee 1091,Finance,Associate,Meals,UberEats,104.76,Corporate Credit Card,Domestic,9,0,0,0,None,133.15,34.47,-0.82
TX-11071,EMP-1066,Employee 1066,Finance,Associate,Consulting,Accenture,260.53,Reimbursement Request,Domestic,14,0,0,0,None,135.8,40.74,3.06
TX-10334,EMP-1041,Employee 1041,Marketing,Associate,Meals,Steakhouse,164.65,Invoice/Wire,Domestic,13,0,0,0,None,125.4,12.06,3.25
TX-10716,EMP-1094,Employee 1094,Sales,Associate,Meals,Starbucks,229.52,Reimbursement Request,Domestic,16,0,0,0,None,196.93,17.01,1.92
TX-10758,EMP-1088,Employee 1088,Executive,Associate,Equipment,Best Buy,88.41,Corporate Credit Card,Domestic,14,1,0,0,None,154.4,26.36,-2.5
TX-10501,EMP-1011,Employee 1011,HR,Manager,Travel,Hertz,361.78,Reimbursement Request,International (High Risk),10,0,0,0,None,547.59,53.44,-3.48
TX-10292,EMP-1099,Employee 1099,HR,Associate,Entertainment,Vegas VIP Clubs,214.88,Corporate Credit Card,International (High Risk),15,0,0,0,None,191.58,47.77,0.49
TX-11151,EMP-1073,Employee 1073,Operations,Contractor,Software Licenses,Adobe,142.99,Invoice/Wire,Domestic,16,0,0,0,None,185.02,55.92,-0.75
TX-10735,EMP-1078,Employee 1078,Executive,Associate,Entertainment,TopGolf,161.61,Corporate Credit Card,International (Low Risk),15,0,0,0,None,183.5,23.52,-0.93
TX-11493,EMP-1052,Employee 1052,Operations,Associate,Equipment,Best Buy,163.97,Corporate Credit Card,Domestic,14,0,0,0,None,172.58,32.21,-0.27
TX-10069,EMP-1069,Employee 1069,Sales,Associate,Entertainment,TopGolf,118.1,Invoice/Wire,Domestic,17,0,0,0,None,135.84,49.21,-0.36
TX-11464,EMP-1052,Employee 1052,Operations,Associate,Software Licenses,GitHub,148.33,Reimbursement Request,Domestic,9,1,0,0,None,172.58,32.21,-0.75
TX-10819,EMP-1001,Employee 1001,Finance,Manager,Software Licenses,Slack,408.46,Invoice/Wire,Domestic,15,1,0,0,None,378.0,55.81,0.55
TX-10138,EMP-1001,Employee 1001,Finance,Manager,Travel,Uber,169.28,Corporate Credit Card,Domestic,22,1,1,0,None,378.0,55.81,-3.74
TX-10311,EMP-1078,Employee 1078,Executive,Associate,Entertainment,TopGolf,230.21,Reimbursement Request,Domestic,15,0,0,0,None,183.5,23.52,1.99
TX-11206,EMP-1046,Employee 1046,Marketing,Associate,Equipment,Apple Store,233.87,Corporate Credit Card,International (High Risk),12,0,0,0,None,169.75,16.03,4.0
TX-11566,EMP-1011,Employee 1011,HR,Manager,Office Supplies,OfficeMax,607.91,Corporate Credit Card,Domestic,13,0,0,0,None,547.59,53.44,1.13
TX-10309,EMP-1061,Employee 1061,HR,Associate,Travel,Marriott Hotels,132.12,Reimbursement Request,Domestic,8,0,0,0,None,161.63,38.84,-0.76
TX-10624,EMP-1009,Employee 1009,Engineering,Contractor,Consulting,Shadow Advisory Group,340.1,Invoice/Wire,Domestic,15,0,0,0,None,391.41,70.42,-0.73
TX-11435,EMP-1099,Employee 1099,HR,Associate,Meals,Local Diner,237.58,Corporate Credit Card,Domestic,12,0,0,0,None,191.58,47.77,0.96
TX-10408,EMP-1024,Employee 1024,Finance,Associate,Office Supplies,OfficeMax,166.46,Reimbursement Request,Domestic,9,0,0,0,None,145.63,45.49,0.46
TX-10338,EMP-1006,Employee 1006,HR,Contractor,Office Supplies,OfficeMax,336.09,Invoice/Wire,Domestic,14,0,0,0,None,208.19,34.53,3.7
TX-10589,EMP-1049,Employee 1049,HR,Associate,Travel,Airbnb,90.11,Corporate Credit Card,International (High Risk),11,1,0,0,None,76.15,37.64,0.37
TX-11554,EMP-1085,Employee 1085,Operations,Manager,Travel,Airbnb,293.97,Corporate Credit Card,Domestic,23,0,1,0,None,366.37,146.95,-0.49
TX-10555,EMP-1050,Employee 1050,Operations,Contractor,Equipment,Best Buy,192.55,Corporate Credit Card,Domestic,15,0,0,0,None,184.38,47.05,0.17
TX-11545,EMP-1086,Employee 1086,Engineering,Associate,Software Licenses,Slack,95.87,Reimbursement Request,Domestic,10,0,0,0,None,169.28,20.83,-3.52
TX-10557,EMP-1046,Employee 1046,Marketing,Associate,Office Supplies,OfficeMax,233.87,Reimbursement Request,Domestic,11,0,0,0,None,169.75,16.03,4.0
TX-11394,EMP-1064,Employee 1064,Executive,Contractor,Entertainment,City Arena,448.61,Corporate Credit Card,International (Low Risk),9,0,0,0,None,258.6,47.5,4.0
TX-10812,EMP-1088,Employee 1088,Executive,Associate,Consulting,McKinsey & Co,247.03,Corporate Credit Card,Domestic,9,0,0,0,None,154.4,26.36,3.51
TX-10178,EMP-1036,Employee 1036,Operations,Manager,Software Licenses,Salesforce,467.96,Corporate Credit Card,Domestic,22,0,1,0,None,567.04,98.48,-1.01
TX-11003,EMP-1045,Employee 1045,Executive,Associate,Software Licenses,Adobe,187.44,Reimbursement Request,Domestic,10,0,0,0,None,144.85,35.34,1.21
TX-10372,EMP-1076,Employee 1076,Marketing,Associate,Travel,Hertz,112.46,Reimbursement Request,Domestic,8,0,0,0,None,141.73,13.26,-2.21
TX-11593,EMP-1056,Employee 1056,Executive,Associate,Software Licenses,AWS,199.77,Reimbursement Request,Domestic,12,0,0,0,None,146.3,13.37,4.0
TX-11587,EMP-1006,Employee 1006,HR,Contractor,Travel,Hertz,92.66,Invoice/Wire,Domestic,11,0,0,0,None,208.19,34.53,-3.35
TX-10406,EMP-1095,Employee 1095,Engineering,Associate,Equipment,Dell Technologies,141.69,Corporate Credit Card,Domestic,14,0,0,0,None,171.04,23.85,-1.23
TX-11596,EMP-1028,Employee 1028,Marketing,Executive,Travel,Uber,2163.17,Corporate Credit Card,Domestic,12,0,0,0,None,2272.82,294.31,-0.37
TX-10208,EMP-1006,Employee 1006,HR,Contractor,Meals,Catering Co,241.91,Reimbursement Request,Domestic,12,0,0,0,None,208.19,34.53,0.98
TX-11513,EMP-1017,Employee 1017,Finance,Associate,Software Licenses,Adobe,156.48,Reimbursement Request,Domestic,16,0,0,0,None,174.31,24.27,-0.73
TX-10924,EMP-1095,Employee 1095,Engineering,Associate,Software Licenses,Salesforce,120.65,Reimbursement Request,Domestic,11,0,0,0,None,171.04,23.85,-2.11
TX-10373,EMP-1094,Employee 1094,Sales,Associate,Software Licenses,Zoom,189.79,Reimbursement Request,Domestic,17,0,0,0,None,196.93,17.01,-0.42
TX-11075,EMP-1043,Employee 1043,Finance,Associate,Office Supplies,OfficeMax,196.13,Reimbursement Request,Domestic,8,0,0,0,None,197.85,19.68,-0.09
TX-11416,EMP-1063,Employee 1063,Executive,Manager,Office Supplies,Target,587.02,Reimbursement Request,Domestic,8,0,0,0,None,786.51,89.31,-2.23
TX-10118,EMP-1093,Employee 1093,Executive,Executive,Software Licenses,Salesforce,826.85,Reimbursement Request,Domestic,16,0,0,0,None,1232.15,213.8,-1.9
TX-11237,EMP-1072,Employee 1072,Engineering,Contractor,Office Supplies,OfficeMax,202.61,Reimbursement Request,Domestic,15,0,0,0,None,167.6,40.45,0.87
TX-3247,EMP-1073,Employee 1073,Operations,Contractor,Meals,UberEats,159.24,Reimbursement Request,Domestic,21,0,0,1,Duplicate Claim,185.02,55.92,-0.46
TX-10335,EMP-1032,Employee 1032,Sales,Manager,Consulting,Shadow Advisory Group,484.14,Invoice/Wire,Domestic,8,1,0,0,None,528.27,71.84,-0.61
TX-10602,EMP-1076,Employee 1076,Marketing,Associate,Equipment,CDW Corporation,167.64,Invoice/Wire,Domestic,11,0,0,0,None,141.73,13.26,1.95
TX-10315,EMP-1001,Employee 1001,Finance,Manager,Software Licenses,AWS,420.55,Reimbursement Request,Domestic,16,0,0,0,None,378.0,55.81,0.76
TX-10598,EMP-1062,Employee 1062,Sales,Associate,Software Licenses,GitHub,91.08,Reimbursement Request,Domestic,17,0,0,0,None,126.32,35.45,-0.99
TX-11424,EMP-1079,Employee 1079,HR,Associate,Travel,Airbnb,140.29,Corporate Credit Card,International (Low Risk),14,1,0,0,None,115.77,36.88,0.66
TX-11111,EMP-1061,Employee 1061,HR,Associate,Travel,Hertz,190.74,Reimbursement Request,Domestic,12,0,0,0,None,161.63,38.84,0.75
TX-11497,EMP-1085,Employee 1085,Operations,Manager,Software Licenses,Slack,595.97,Corporate Credit Card,Domestic,12,0,0,0,None,366.37,146.95,1.56
TX-10343,EMP-1048,Employee 1048,Marketing,Manager,Consulting,Apex Legal,434.07,Corporate Credit Card,Domestic,12,1,0,0,None,655.57,130.95,-1.69
TX-10282,EMP-1033,Employee 1033,HR,Contractor,Entertainment,Vegas VIP Clubs,360.14,Corporate Credit Card,Domestic,12,1,0,0,None,284.84,70.37,1.07
TX-10301,EMP-1088,Employee 1088,Executive,Associate,Software Licenses,Salesforce,181.83,Corporate Credit Card,Domestic,17,1,0,0,None,154.4,26.36,1.04
TX-10251,EMP-1090,Employee 1090,Executive,Associate,Equipment,Best Buy,126.49,Corporate Credit Card,Domestic,10,0,0,0,None,149.03,21.2,-1.06
TX-11501,EMP-1027,Employee 1027,Sales,Associate,Consulting,Apex Legal,103.06,Reimbursement Request,International (Low Risk),22,1,1,0,None,66.63,27.57,1.32
TX-10199,EMP-1020,Employee 1020,HR,Associate,Meals,Steakhouse,123.93,Invoice/Wire,Domestic,8,1,0,0,None,52.11,17.95,4.0
TX-10076,EMP-1004,Employee 1004,HR,Manager,Software Licenses,GitHub,605.68,Corporate Credit Card,Domestic,15,0,0,0,None,452.12,102.48,1.5
TX-10463,EMP-1011,Employee 1011,HR,Manager,Software Licenses,AWS,761.34,Reimbursement Request,Domestic,14,0,0,0,None,547.59,53.44,4.0
TX-10503,EMP-1087,Employee 1087,HR,Associate,Consulting,Apex Legal,60.22,Corporate Credit Card,Domestic,17,1,0,0,None,87.63,17.37,-1.58
TX-10209,EMP-1000,Employee 1000,Operations,Associate,Travel,Marriott Hotels,154.14,Corporate Credit Card,International (Low Risk),8,1,0,0,None,77.52,41.19,1.86
TX-10785,EMP-1064,Employee 1064,Executive,Contractor,Office Supplies,OfficeMax,181.07,Reimbursement Request,Domestic,9,0,0,0,None,258.6,47.5,-1.63
TX-11258,EMP-1098,Employee 1098,Marketing,Associate,Equipment,Apple Store,323.86,Corporate Credit Card,International (Low Risk),10,1,0,0,None,178.47,36.35,4.0
TX-10201,EMP-1097,Employee 1097,Finance,Contractor,Consulting,McKinsey & Co,96.97,Corporate Credit Card,Domestic,16,0,0,0,None,215.22,30.77,-3.84
TX-11087,EMP-1007,Employee 1007,Executive,Manager,Equipment,CDW Corporation,357.75,Invoice/Wire,Domestic,13,0,0,0,None,557.12,109.24,-1.83
TX-11002,EMP-1088,Employee 1088,Executive,Associate,Meals,Local Diner,118.44,Corporate Credit Card,Domestic,10,0,0,0,None,154.4,26.36,-1.36
TX-11531,EMP-1091,Employee 1091,Finance,Associate,Equipment,Apple Store,149.41,Invoice/Wire,Domestic,13,0,0,0,None,133.15,34.47,0.47
TX-10391,EMP-1045,Employee 1045,Executive,Associate,Office Supplies,Amazon Business,194.12,Reimbursement Request,Domestic,8,0,0,0,None,144.85,35.34,1.39
TX-10502,EMP-1036,Employee 1036,Operations,Manager,Consulting,Accenture,411.4,Corporate Credit Card,Domestic,10,0,0,0,None,567.04,98.48,-1.58
TX-10976,EMP-1010,Employee 1010,Sales,Executive,Travel,Hertz,2513.26,Invoice/Wire,Domestic,12,0,0,0,None,1461.79,272.31,3.86
TX-10347,EMP-1098,Employee 1098,Marketing,Associate,Equipment,Dell Technologies,84.52,Invoice/Wire,Domestic,13,0,0,0,None,178.47,36.35,-2.58
TX-10999,EMP-1003,Employee 1003,Engineering,Associate,Meals,Catering Co,71.04,Reimbursement Request,International (Low Risk),15,1,0,0,None,190.78,10.03,-11.94
TX-10374,EMP-1078,Employee 1078,Executive,Associate,Office Supplies,OfficeMax,211.83,Reimbursement Request,International (Low Risk),17,0,0,0,None,183.5,23.52,1.2
TX-10231,EMP-1060,Employee 1060,Sales,Manager,Entertainment,City Arena,284.2,Reimbursement Request,International (Low Risk),22,0,1,0,None,309.04,99.39,-0.25
TX-10538,EMP-1041,Employee 1041,Marketing,Associate,Software Licenses,Slack,173.64,Corporate Credit Card,Domestic,12,1,0,0,None,125.4,12.06,4.0
TX-10858,EMP-1073,Employee 1073,Operations,Contractor,Entertainment,City Arena,130.46,Corporate Credit Card,Domestic,12,0,0,0,None,185.02,55.92,-0.98
TX-11108,EMP-1044,Employee 1044,HR,Manager,Meals,Starbucks,781.69,Reimbursement Request,Domestic,9,0,0,0,None,484.83,74.22,4.0
TX-10494,EMP-1069,Employee 1069,Sales,Associate,Consulting,McKinsey & Co,159.34,Corporate Credit Card,Domestic,13,0,0,0,None,135.84,49.21,0.48
TX-10665,EMP-1011,Employee 1011,HR,Manager,Consulting,McKinsey & Co,694.5,Corporate Credit Card,Domestic,22,0,1,0,None,547.59,53.44,2.75
TX-10261,EMP-1019,Employee 1019,Finance,Manager,Software Licenses,GitHub,1302.34,Reimbursement Request,Domestic,11,0,0,0,None,793.44,127.22,4.0
TX-10536,EMP-1082,Employee 1082,Operations,Associate,Equipment,CDW Corporation,61.71,Invoice/Wire,Domestic,16,0,0,0,None,69.06,30.89,-0.24
TX-10652,EMP-1057,Employee 1057,HR,Contractor,Consulting,Apex Legal,317.82,Invoice/Wire,International (Low Risk),8,0,0,0,None,301.61,30.46,0.53
TX-11536,EMP-1024,Employee 1024,Finance,Associate,Entertainment,City Arena,100.27,Corporate Credit Card,Domestic,16,0,0,0,None,145.63,45.49,-1.0
TX-11025,EMP-1020,Employee 1020,HR,Associate,Software Licenses,AWS,56.0,Corporate Credit Card,International (Low Risk),13,0,0,0,None,52.11,17.95,0.22
TX-11131,EMP-1030,Employee 1030,Marketing,Manager,Travel,Marriott Hotels,785.12,Corporate Credit Card,International (Low Risk),14,0,0,0,None,771.43,109.89,0.12
TX-11546,EMP-1007,Employee 1007,Executive,Manager,Consulting,Delta Consulting,609.34,Reimbursement Request,Domestic,11,0,0,0,None,557.12,109.24,0.48
TX-10916,EMP-1058,Employee 1058,Executive,Contractor,Travel,Airbnb,437.67,Corporate Credit Card,Domestic,17,0,0,0,None,393.42,44.2,1.0
TX-10664,EMP-1063,Employee 1063,Executive,Manager,Equipment,Dell Technologies,1001.63,Invoice/Wire,International (Low Risk),13,1,0,0,None,786.51,89.31,2.41
TX-10822,EMP-1035,Employee 1035,Marketing,Associate,Travel,Marriott Hotels,180.14,Reimbursement Request,Domestic,14,0,0,0,None,172.7,44.43,0.17
TX-11299,EMP-1024,Employee 1024,Finance,Associate,Travel,Hertz,224.22,Corporate Credit Card,Domestic,17,1,0,0,None,145.63,45.49,1.73
TX-11037,EMP-1057,Employee 1057,HR,Contractor,Travel,Marriott Hotels,349.22,Reimbursement Request,Domestic,15,0,0,0,None,301.61,30.46,1.56
TX-11110,EMP-1073,Employee 1073,Operations,Contractor,Travel,Delta Airlines,188.84,Invoice/Wire,Domestic,15,0,0,0,None,185.02,55.92,0.07
TX-11263,EMP-1019,Employee 1019,Finance,Manager,Meals,Starbucks,1130.18,Invoice/Wire,International (High Risk),9,0,0,0,None,793.44,127.22,2.65
TX-10637,EMP-1006,Employee 1006,HR,Contractor,Consulting,Shadow Advisory Group,220.91,Reimbursement Request,Domestic,9,1,0,0,None,208.19,34.53,0.37
TX-10072,EMP-1090,Employee 1090,Executive,Associate,Equipment,Best Buy,96.16,Corporate Credit Card,Domestic,17,0,0,0,None,149.03,21.2,-2.49
TX-3283,EMP-1013,Employee 1013,Executive,Associate,Entertainment,City Arena,6721.34,Corporate Credit Card,Domestic,23,1,1,1,Unauthorised Spend Limit Exceeded,132.01,17.39,378.91
TX-11031,EMP-1023,Employee 1023,Engineering,Manager,Equipment,Best Buy,485.34,Invoice/Wire,International (High Risk),9,1,0,0,None,485.41,116.88,-0.0
TX-11505,EMP-1033,Employee 1033,HR,Contractor,Office Supplies,Staples,265.21,Invoice/Wire,Domestic,11,0,0,0,None,284.84,70.37,-0.28
TX-10065,EMP-1028,Employee 1028,Marketing,Executive,Meals,Local Diner,2267.95,Reimbursement Request,Domestic,11,1,0,0,None,2272.82,294.31,-0.02
TX-10938,EMP-1045,Employee 1045,Executive,Associate,Office Supplies,Amazon Business,123.63,Corporate Credit Card,International (Low Risk),13,0,0,0,None,144.85,35.34,-0.6
